Node,PageRank,Degree,NORMALIZE,,,,,,,,,,
33338,3.43E-05,1,-0.249867838,,,,,,1,,,,
33339,3.41E-05,1,-0.249867838,,,,,,1,,,,
33340,2.54E-05,1,-0.249867838,,,,,,1,,,,
33341,1.67E-05,1,-0.249867838,,,,,,1,,,,
33342,3.44E-05,1,-0.249867838,,,,,,1,,,,
33343,2.51E-05,1,-0.249867838,,,,,,1,,,,
33344,2.08E-05,1,-0.249867838,,,,,,1,,,,
33345,2.13E-05,1,-0.249867838,,,,,,1,,,,
33346,1.69E-05,1,-0.249867838,,,,,,1,,,,
33347,1.46E-05,1,-0.249867838,,,,,,1,,,,
33348,1.46E-05,1,-0.249867838,,,,,,1,,,,
33349,1.62E-05,1,-0.249867838,,,,,,1,,,,
33350,1.62E-05,1,-0.249867838,,,,,,1,,,,
33351,1.62E-05,1,-0.249867838,,,,,,1,,,,
33352,1.62E-05,1,-0.249867838,,,,,,1,,,,
33353,1.62E-05,1,-0.249867838,,,,,,1,,,,
33354,1.62E-05,1,-0.249867838,,,,,,1,,,,
33355,1.32E-05,1,-0.249867838,,,,,,1,,,,
33356,2.73E-05,1,-0.249867838,,,,,,1,,,,
33357,2.73E-05,1,-0.249867838,,,,,,1,,,,
33358,2.23E-05,1,-0.249867838,,,,,,1,,,,
33359,2.23E-05,1,-0.249867838,,,,,,1,,,,
33360,1.28E-05,1,-0.249867838,,,,,,1,,,,
33361,2.73E-05,1,-0.249867838,,,,,,1,,,,
33362,2.73E-05,1,-0.249867838,,,,,,1,,,,
33363,2.73E-05,1,-0.249867838,,,,,,1,,,,
33364,2.73E-05,1,-0.249867838,,,,,,1,,,,
33365,2.73E-05,1,-0.249867838,,,,,,1,,,,
33366,2.73E-05,1,-0.249867838,,,,,,1,,,,
33367,3.50E-05,1,-0.249867838,,,,,,1,,,,
33368,1.09E-05,1,-0.249867838,,,,,,1,,,,
33369,2.15E-05,1,-0.249867838,,,,,,1,,,,
33370,3.01E-05,1,-0.249867838,,,,,,1,,,,
33371,3.30E-05,1,-0.249867838,,,,,,1,,,,
33372,5.08E-05,1,-0.249867838,,,,,,1,,,,
33373,1.05E-05,1,-0.249867838,,,,,,1,,,,
33374,3.83E-05,1,-0.249867838,,,,,,1,,,,
33375,2.63E-05,1,-0.249867838,,,,,,1,,,,
33376,2.05E-05,1,-0.249867838,,,,,,1,,,,
33377,2.08E-05,1,-0.249867838,,,,,,1,,,,
33378,2.08E-05,1,-0.249867838,,,,,,1,,,,
33379,2.73E-05,1,-0.249867838,,,,,,1,,,,
33380,2.73E-05,1,-0.249867838,,,,,,1,,,,
33381,1.40E-05,1,-0.249867838,,,,,,1,,,,
33382,1.40E-05,1,-0.249867838,,,,,,1,,,,
33383,6.95E-06,1,-0.249867838,,,,,,1,,,,
33384,2.41E-05,1,-0.249867838,,,,,,1,,,,
33385,3.25E-05,1,-0.249867838,,,,,,1,,,,
33386,3.25E-05,1,-0.249867838,,,,,,1,,,,
33387,2.41E-05,1,-0.249867838,,,,,,1,,,,
33388,3.25E-05,1,-0.249867838,,,,,,1,,,,
33389,2.41E-05,1,-0.249867838,,,,,,1,,,,
33390,2.41E-05,1,-0.249867838,,,,,,1,,,,
33391,2.73E-05,1,-0.249867838,,,,,,1,,,,
33392,2.73E-05,1,-0.249867838,,,,,,1,,,,
33393,2.02E-05,1,-0.249867838,,,,,,1,,,,
33394,2.02E-05,1,-0.249867838,,,,,,1,,,,
33395,2.02E-05,1,-0.249867838,,,,,,1,,,,
33396,2.29E-05,1,-0.249867838,,,,,,1,,,,
33397,2.29E-05,1,-0.249867838,,,,,,1,,,,
33398,1.41E-05,1,-0.249867838,,,,,,1,,,,
33399,1.41E-05,1,-0.249867838,,,,,,1,,,,
33400,2.73E-05,1,-0.249867838,,,,,,1,,,,
33401,2.73E-05,1,-0.249867838,,,,,,1,,,,
33402,1.75E-05,1,-0.249867838,,,,,,1,,,,
33403,2.73E-05,1,-0.249867838,,,,,,1,,,,
33404,2.73E-05,1,-0.249867838,,,,,,1,,,,
33405,2.73E-05,1,-0.249867838,,,,,,1,,,,
33406,2.73E-05,1,-0.249867838,,,,,,1,,,,
33407,2.73E-05,1,-0.249867838,,,,,,1,,,,
33408,2.73E-05,1,-0.249867838,,,,,,1,,,,
33409,2.73E-05,1,-0.249867838,,,,,,1,,,,
33410,2.73E-05,1,-0.249867838,,,,,,1,,,,
33411,2.73E-05,1,-0.249867838,,,,,,1,,,,
33412,2.73E-05,1,-0.249867838,,,,,,1,,,,
33413,2.73E-05,1,-0.249867838,,,,,,1,,,,
33414,2.89E-05,1,-0.249867838,,,,,,1,,,,
33415,2.89E-05,1,-0.249867838,,,,,,1,,,,
33416,2.89E-05,1,-0.249867838,,,,,,1,,,,
33417,3.75E-05,1,-0.249867838,,,,,,1,,,,
33418,2.89E-05,1,-0.249867838,,,,,,1,,,,
33419,1.05E-05,1,-0.249867838,,,,,,1,,,,
33420,1.46E-05,1,-0.249867838,,,,,,1,,,,
33421,1.46E-05,1,-0.249867838,,,,,,1,,,,
33422,2.73E-05,1,-0.249867838,,,,,,1,,,,
33423,2.73E-05,1,-0.249867838,,,,,,1,,,,
33424,2.73E-05,1,-0.249867838,,,,,,1,,,,
33425,2.73E-05,1,-0.249867838,,,,,,1,,,,
33426,2.73E-05,1,-0.249867838,,,,,,1,,,,
33427,2.73E-05,1,-0.249867838,,,,,,1,,,,
33428,2.73E-05,1,-0.249867838,,,,,,1,,,,
33429,2.73E-05,1,-0.249867838,,,,,,1,,,,
33430,2.73E-05,1,-0.249867838,,,,,,1,,,,
33431,2.73E-05,1,-0.249867838,,,,,,1,,,,
33432,2.73E-05,1,-0.249867838,,,,,,1,,,,
33433,2.73E-05,1,-0.249867838,,,,,,1,,,,
33434,2.73E-05,1,-0.249867838,,,,,,1,,,,
33435,2.73E-05,1,-0.249867838,,,,,,1,,,,
33436,2.73E-05,1,-0.249867838,,,,,,1,,,,
33437,2.73E-05,1,-0.249867838,,,,,,1,,,,
33438,2.73E-05,1,-0.249867838,,,,,,1,,,,
33439,1.96E-05,1,-0.249867838,,,,,,1,,,,
33440,1.31E-05,1,-0.249867838,,,,,,1,,,,
33441,1.50E-05,1,-0.249867838,,,,,,1,,,,
33442,1.81E-05,1,-0.249867838,,,,,,1,,,,
33443,1.81E-05,1,-0.249867838,,,,,,1,,,,
33444,1.81E-05,1,-0.249867838,,,,,,1,,,,
33445,1.67E-05,1,-0.249867838,,,,,,1,,,,
33446,2.01E-05,1,-0.249867838,,,,,,1,,,,
33447,8.43E-06,1,-0.249867838,,,,,,1,,,,
33448,8.43E-06,1,-0.249867838,,,,,,1,,,,
33449,8.43E-06,1,-0.249867838,,,,,,1,,,,
33450,8.43E-06,1,-0.249867838,,,,,,1,,,,
33451,9.53E-06,1,-0.249867838,,,,,,1,,,,
33452,2.10E-05,1,-0.249867838,,,,,,1,,,,
33453,3.98E-05,1,-0.249867838,,,,,,1,,,,
33454,2.10E-05,1,-0.249867838,,,,,,1,,,,
33455,1.31E-05,1,-0.249867838,,,,,,1,,,,
33456,1.98E-05,1,-0.249867838,,,,,,1,,,,
33457,1.40E-05,1,-0.249867838,,,,,,1,,,,
33458,1.40E-05,1,-0.249867838,,,,,,1,,,,
33459,2.62E-05,1,-0.249867838,,,,,,1,,,,
33460,1.54E-05,1,-0.249867838,,,,,,1,,,,
33461,2.28E-05,1,-0.249867838,,,,,,1,,,,
33462,3.61E-05,1,-0.249867838,,,,,,1,,,,
33463,3.61E-05,1,-0.249867838,,,,,,1,,,,
33464,2.28E-05,1,-0.249867838,,,,,,1,,,,
33465,2.28E-05,1,-0.249867838,,,,,,1,,,,
33466,2.28E-05,1,-0.249867838,,,,,,1,,,,
33467,1.16E-05,1,-0.249867838,,,,,,1,,,,
33468,1.16E-05,1,-0.249867838,,,,,,1,,,,
33469,1.16E-05,1,-0.249867838,,,,,,1,,,,
33470,1.16E-05,1,-0.249867838,,,,,,1,,,,
33471,1.16E-05,1,-0.249867838,,,,,,1,,,,
33472,1.16E-05,1,-0.249867838,,,,,,1,,,,
33473,1.16E-05,1,-0.249867838,,,,,,1,,,,
33474,1.16E-05,1,-0.249867838,,,,,,1,,,,
33475,1.93E-05,1,-0.249867838,,,,,,1,,,,
33476,1.16E-05,1,-0.249867838,,,,,,1,,,,
33477,1.16E-05,1,-0.249867838,,,,,,1,,,,
33478,1.16E-05,1,-0.249867838,,,,,,1,,,,
33479,1.16E-05,1,-0.249867838,,,,,,1,,,,
33480,1.16E-05,1,-0.249867838,,,,,,1,,,,
33481,1.16E-05,1,-0.249867838,,,,,,1,,,,
33482,1.16E-05,1,-0.249867838,,,,,,1,,,,
33483,1.93E-05,1,-0.249867838,,,,,,1,,,,
33484,1.16E-05,1,-0.249867838,,,,,,1,,,,
33485,1.16E-05,1,-0.249867838,,,,,,1,,,,
33486,1.16E-05,1,-0.249867838,,,,,,1,,,,
33487,1.16E-05,1,-0.249867838,,,,,,1,,,,
33488,1.16E-05,1,-0.249867838,,,,,,1,,,,
33489,1.68E-05,1,-0.249867838,,,,,,1,,,,
33490,1.16E-05,1,-0.249867838,,,,,,1,,,,
33491,1.16E-05,1,-0.249867838,,,,,,1,,,,
33492,1.16E-05,1,-0.249867838,,,,,,1,,,,
33493,1.16E-05,1,-0.249867838,,,,,,1,,,,
33494,1.16E-05,1,-0.249867838,,,,,,1,,,,
33495,1.16E-05,1,-0.249867838,,,,,,1,,,,
33496,1.16E-05,1,-0.249867838,,,,,,1,,,,
33497,1.16E-05,1,-0.249867838,,,,,,1,,,,
33498,1.16E-05,1,-0.249867838,,,,,,1,,,,
33499,1.16E-05,1,-0.249867838,,,,,,1,,,,
33500,1.16E-05,1,-0.249867838,,,,,,1,,,,
33501,1.16E-05,1,-0.249867838,,,,,,1,,,,
33502,1.16E-05,1,-0.249867838,,,,,,1,,,,
33503,1.16E-05,1,-0.249867838,,,,,,1,,,,
33504,1.16E-05,1,-0.249867838,,,,,,1,,,,
33505,1.88E-05,1,-0.249867838,,,,,,1,,,,
33506,1.16E-05,1,-0.249867838,,,,,,1,,,,
33507,1.16E-05,1,-0.249867838,,,,,,1,,,,
33508,1.88E-05,1,-0.249867838,,,,,,1,,,,
33509,1.16E-05,1,-0.249867838,,,,,,1,,,,
33510,1.16E-05,1,-0.249867838,,,,,,1,,,,
33511,1.16E-05,1,-0.249867838,,,,,,1,,,,
33512,1.16E-05,1,-0.249867838,,,,,,1,,,,
33513,1.16E-05,1,-0.249867838,,,,,,1,,,,
33514,1.16E-05,1,-0.249867838,,,,,,1,,,,
33515,1.16E-05,1,-0.249867838,,,,,,1,,,,
33516,1.16E-05,1,-0.249867838,,,,,,1,,,,
33517,1.16E-05,1,-0.249867838,,,,,,1,,,,
33518,1.16E-05,1,-0.249867838,,,,,,1,,,,
33519,1.16E-05,1,-0.249867838,,,,,,1,,,,
33520,1.16E-05,1,-0.249867838,,,,,,1,,,,
33521,1.16E-05,1,-0.249867838,,,,,,1,,,,
33522,1.16E-05,1,-0.249867838,,,,,,1,,,,
33523,1.16E-05,1,-0.249867838,,,,,,1,,,,
33524,1.16E-05,1,-0.249867838,,,,,,1,,,,
33525,1.16E-05,1,-0.249867838,,,,,,1,,,,
33526,1.16E-05,1,-0.249867838,,,,,,1,,,,
33527,1.16E-05,1,-0.249867838,,,,,,1,,,,
33528,1.16E-05,1,-0.249867838,,,,,,1,,,,
33529,1.16E-05,1,-0.249867838,,,,,,1,,,,
33530,1.16E-05,1,-0.249867838,,,,,,1,,,,
33531,1.16E-05,1,-0.249867838,,,,,,1,,,,
33532,1.16E-05,1,-0.249867838,,,,,,1,,,,
33533,1.16E-05,1,-0.249867838,,,,,,1,,,,
33534,1.16E-05,1,-0.249867838,,,,,,1,,,,
33535,1.16E-05,1,-0.249867838,,,,,,1,,,,
33536,1.16E-05,1,-0.249867838,,,,,,1,,,,
33537,1.16E-05,1,-0.249867838,,,,,,1,,,,
33538,1.16E-05,1,-0.249867838,,,,,,1,,,,
33539,1.16E-05,1,-0.249867838,,,,,,1,,,,
33540,1.16E-05,1,-0.249867838,,,,,,1,,,,
33541,1.16E-05,1,-0.249867838,,,,,,1,,,,
33542,1.16E-05,1,-0.249867838,,,,,,1,,,,
33543,1.16E-05,1,-0.249867838,,,,,,1,,,,
33544,1.16E-05,1,-0.249867838,,,,,,1,,,,
33545,1.16E-05,1,-0.249867838,,,,,,1,,,,
33546,1.16E-05,1,-0.249867838,,,,,,1,,,,
33547,1.16E-05,1,-0.249867838,,,,,,1,,,,
33548,1.16E-05,1,-0.249867838,,,,,,1,,,,
33549,1.93E-05,1,-0.249867838,,,,,,1,,,,
33550,1.16E-05,1,-0.249867838,,,,,,1,,,,
33551,1.16E-05,1,-0.249867838,,,,,,1,,,,
33552,1.16E-05,1,-0.249867838,,,,,,1,,,,
33553,1.16E-05,1,-0.249867838,,,,,,1,,,,
33554,1.16E-05,1,-0.249867838,,,,,,1,,,,
33555,1.16E-05,1,-0.249867838,,,,,,1,,,,
33556,1.16E-05,1,-0.249867838,,,,,,1,,,,
33557,1.16E-05,1,-0.249867838,,,,,,1,,,,
33558,1.16E-05,1,-0.249867838,,,,,,1,,,,
33559,1.16E-05,1,-0.249867838,,,,,,1,,,,
33560,1.93E-05,1,-0.249867838,,,,,,1,,,,
33561,1.16E-05,1,-0.249867838,,,,,,1,,,,
33562,1.68E-05,1,-0.249867838,,,,,,1,,,,
33563,2.37E-05,1,-0.249867838,,,,,,1,,,,
33564,5.00E-05,1,-0.249867838,,,,,,1,,,,
33565,2.37E-05,1,-0.249867838,,,,,,1,,,,
33566,1.16E-05,1,-0.249867838,,,,,,1,,,,
33567,1.68E-05,1,-0.249867838,,,,,,1,,,,
33568,1.16E-05,1,-0.249867838,,,,,,1,,,,
33569,1.16E-05,1,-0.249867838,,,,,,1,,,,
33570,1.16E-05,1,-0.249867838,,,,,,1,,,,
33571,1.93E-05,1,-0.249867838,,,,,,1,,,,
33572,1.16E-05,1,-0.249867838,,,,,,1,,,,
33573,1.16E-05,1,-0.249867838,,,,,,1,,,,
33574,1.16E-05,1,-0.249867838,,,,,,1,,,,
33575,1.88E-05,1,-0.249867838,,,,,,1,,,,
33576,1.16E-05,1,-0.249867838,,,,,,1,,,,
33577,1.16E-05,1,-0.249867838,,,,,,1,,,,
33578,1.16E-05,1,-0.249867838,,,,,,1,,,,
33579,1.16E-05,1,-0.249867838,,,,,,1,,,,
33580,1.16E-05,1,-0.249867838,,,,,,1,,,,
33581,1.16E-05,1,-0.249867838,,,,,,1,,,,
33582,1.93E-05,1,-0.249867838,,,,,,1,,,,
33583,1.16E-05,1,-0.249867838,,,,,,1,,,,
33584,1.88E-05,1,-0.249867838,,,,,,1,,,,
33585,1.16E-05,1,-0.249867838,,,,,,1,,,,
33586,1.16E-05,1,-0.249867838,,,,,,1,,,,
33587,1.16E-05,1,-0.249867838,,,,,,1,,,,
33588,1.16E-05,1,-0.249867838,,,,,,1,,,,
33589,1.16E-05,1,-0.249867838,,,,,,1,,,,
33590,1.16E-05,1,-0.249867838,,,,,,1,,,,
33591,1.16E-05,1,-0.249867838,,,,,,1,,,,
33592,1.16E-05,1,-0.249867838,,,,,,1,,,,
33593,1.16E-05,1,-0.249867838,,,,,,1,,,,
33594,1.16E-05,1,-0.249867838,,,,,,1,,,,
33595,1.16E-05,1,-0.249867838,,,,,,1,,,,
33596,1.16E-05,1,-0.249867838,,,,,,1,,,,
33597,1.16E-05,1,-0.249867838,,,,,,1,,,,
33598,1.16E-05,1,-0.249867838,,,,,,1,,,,
33599,1.16E-05,1,-0.249867838,,,,,,1,,,,
33600,1.16E-05,1,-0.249867838,,,,,,1,,,,
33601,1.16E-05,1,-0.249867838,,,,,,1,,,,
33602,1.16E-05,1,-0.249867838,,,,,,1,,,,
33603,1.16E-05,1,-0.249867838,,,,,,1,,,,
33604,1.16E-05,1,-0.249867838,,,,,,1,,,,
33605,1.16E-05,1,-0.249867838,,,,,,1,,,,
33606,1.16E-05,1,-0.249867838,,,,,,1,,,,
33607,1.16E-05,1,-0.249867838,,,,,,1,,,,
33608,1.16E-05,1,-0.249867838,,,,,,1,,,,
33609,1.16E-05,1,-0.249867838,,,,,,1,,,,
33610,1.16E-05,1,-0.249867838,,,,,,1,,,,
33611,1.16E-05,1,-0.249867838,,,,,,1,,,,
33612,1.16E-05,1,-0.249867838,,,,,,1,,,,
33613,1.16E-05,1,-0.249867838,,,,,,1,,,,
33614,2.73E-05,1,-0.249867838,,,,,,1,,,,
33615,2.73E-05,1,-0.249867838,,,,,,1,,,,
33616,8.94E-06,1,-0.249867838,,,,,,1,,,,
33617,8.94E-06,1,-0.249867838,,,,,,1,,,,
33618,8.94E-06,1,-0.249867838,,,,,,1,,,,
33619,8.94E-06,1,-0.249867838,,,,,,1,,,,
33620,2.73E-05,1,-0.249867838,,,,,,1,,,,
33621,2.73E-05,1,-0.249867838,,,,,,1,,,,
33622,2.10E-05,1,-0.249867838,,,,,,1,,,,
33623,3.98E-05,1,-0.249867838,,,,,,1,,,,
33624,2.10E-05,1,-0.249867838,,,,,,1,,,,
33625,1.12E-05,1,-0.249867838,,,,,,1,,,,
33626,1.12E-05,1,-0.249867838,,,,,,1,,,,
33627,1.12E-05,1,-0.249867838,,,,,,1,,,,
33628,1.96E-05,1,-0.249867838,,,,,,1,,,,
33629,1.12E-05,1,-0.249867838,,,,,,1,,,,
33630,1.12E-05,1,-0.249867838,,,,,,1,,,,
33631,1.12E-05,1,-0.249867838,,,,,,1,,,,
33632,1.12E-05,1,-0.249867838,,,,,,1,,,,
33633,1.12E-05,1,-0.249867838,,,,,,1,,,,
33634,1.12E-05,1,-0.249867838,,,,,,1,,,,
33635,1.12E-05,1,-0.249867838,,,,,,1,,,,
33636,1.12E-05,1,-0.249867838,,,,,,1,,,,
33637,1.12E-05,1,-0.249867838,,,,,,1,,,,
33638,1.12E-05,1,-0.249867838,,,,,,1,,,,
33639,1.12E-05,1,-0.249867838,,,,,,1,,,,
33640,1.12E-05,1,-0.249867838,,,,,,1,,,,
33641,1.12E-05,1,-0.249867838,,,,,,1,,,,
33642,1.12E-05,1,-0.249867838,,,,,,1,,,,
33643,1.12E-05,1,-0.249867838,,,,,,1,,,,
33644,1.12E-05,1,-0.249867838,,,,,,1,,,,
33645,1.12E-05,1,-0.249867838,,,,,,1,,,,
33646,1.12E-05,1,-0.249867838,,,,,,1,,,,
33647,1.12E-05,1,-0.249867838,,,,,,1,,,,
33648,1.12E-05,1,-0.249867838,,,,,,1,,,,
33649,1.12E-05,1,-0.249867838,,,,,,1,,,,
33650,1.12E-05,1,-0.249867838,,,,,,1,,,,
33651,1.12E-05,1,-0.249867838,,,,,,1,,,,
33652,1.12E-05,1,-0.249867838,,,,,,1,,,,
33653,1.12E-05,1,-0.249867838,,,,,,1,,,,
33654,1.12E-05,1,-0.249867838,,,,,,1,,,,
33655,1.12E-05,1,-0.249867838,,,,,,1,,,,
33656,1.55E-05,1,-0.249867838,,,,,,1,,,,
33657,1.12E-05,1,-0.249867838,,,,,,1,,,,
33658,1.12E-05,1,-0.249867838,,,,,,1,,,,
33659,1.12E-05,1,-0.249867838,,,,,,1,,,,
33660,1.12E-05,1,-0.249867838,,,,,,1,,,,
33661,1.12E-05,1,-0.249867838,,,,,,1,,,,
33662,1.12E-05,1,-0.249867838,,,,,,1,,,,
33663,1.12E-05,1,-0.249867838,,,,,,1,,,,
33664,1.12E-05,1,-0.249867838,,,,,,1,,,,
33665,1.12E-05,1,-0.249867838,,,,,,1,,,,
33666,1.12E-05,1,-0.249867838,,,,,,1,,,,
33667,1.12E-05,1,-0.249867838,,,,,,1,,,,
33668,1.12E-05,1,-0.249867838,,,,,,1,,,,
33669,1.12E-05,1,-0.249867838,,,,,,1,,,,
33670,1.12E-05,1,-0.249867838,,,,,,1,,,,
33671,1.12E-05,1,-0.249867838,,,,,,1,,,,
33672,1.12E-05,1,-0.249867838,,,,,,1,,,,
33673,1.12E-05,1,-0.249867838,,,,,,1,,,,
33674,1.12E-05,1,-0.249867838,,,,,,1,,,,
33675,1.12E-05,1,-0.249867838,,,,,,1,,,,
33676,2.13E-05,1,-0.249867838,,,,,,1,,,,
33677,3.48E-05,1,-0.249867838,,,,,,1,,,,
33678,3.48E-05,1,-0.249867838,,,,,,1,,,,
33679,3.48E-05,1,-0.249867838,,,,,,1,,,,
33680,2.13E-05,1,-0.249867838,,,,,,1,,,,
33681,2.56E-05,1,-0.249867838,,,,,,1,,,,
33682,2.56E-05,1,-0.249867838,,,,,,1,,,,
33683,4.23E-05,1,-0.249867838,,,,,,1,,,,
33684,1.98E-05,1,-0.249867838,,,,,,1,,,,
33685,1.98E-05,1,-0.249867838,,,,,,1,,,,
33686,1.98E-05,1,-0.249867838,,,,,,1,,,,
33687,2.73E-05,1,-0.249867838,,,,,,1,,,,
33688,2.73E-05,1,-0.249867838,,,,,,1,,,,
33689,2.73E-05,1,-0.249867838,,,,,,1,,,,
33690,2.73E-05,1,-0.249867838,,,,,,1,,,,
33691,2.73E-05,1,-0.249867838,,,,,,1,,,,
33692,2.73E-05,1,-0.249867838,,,,,,1,,,,
33693,2.73E-05,1,-0.249867838,,,,,,1,,,,
33694,2.73E-05,1,-0.249867838,,,,,,1,,,,
33695,2.73E-05,1,-0.249867838,,,,,,1,,,,
33696,2.73E-05,1,-0.249867838,,,,,,1,,,,
33697,2.73E-05,1,-0.249867838,,,,,,1,,,,
33698,2.10E-05,1,-0.249867838,,,,,,1,,,,
33699,3.98E-05,1,-0.249867838,,,,,,1,,,,
33700,2.10E-05,1,-0.249867838,,,,,,1,,,,
33701,2.73E-05,1,-0.249867838,,,,,,1,,,,
33702,2.73E-05,1,-0.249867838,,,,,,1,,,,
33703,2.73E-05,1,-0.249867838,,,,,,1,,,,
33704,1.63E-05,1,-0.249867838,,,,,,1,,,,
33705,4.52E-05,1,-0.249867838,,,,,,1,,,,
33706,2.45E-05,1,-0.249867838,,,,,,1,,,,
33707,3.98E-05,1,-0.249867838,,,,,,1,,,,
33708,2.73E-05,1,-0.249867838,,,,,,1,,,,
33709,2.73E-05,1,-0.249867838,,,,,,1,,,,
33710,2.02E-05,1,-0.249867838,,,,,,1,,,,
33711,3.79E-05,1,-0.249867838,,,,,,1,,,,
33712,3.79E-05,1,-0.249867838,,,,,,1,,,,
33713,2.02E-05,1,-0.249867838,,,,,,1,,,,
33714,2.02E-05,1,-0.249867838,,,,,,1,,,,
33715,2.73E-05,1,-0.249867838,,,,,,1,,,,
33716,2.73E-05,1,-0.249867838,,,,,,1,,,,
33717,3.98E-05,1,-0.249867838,,,,,,1,,,,
33718,2.10E-05,1,-0.249867838,,,,,,1,,,,
33719,2.10E-05,1,-0.249867838,,,,,,1,,,,
33720,1.89E-05,1,-0.249867838,,,,,,1,,,,
33721,5.23E-05,1,-0.249867838,,,,,,1,,,,
33722,1.89E-05,1,-0.249867838,,,,,,1,,,,
33723,1.89E-05,1,-0.249867838,,,,,,1,,,,
33724,2.73E-05,1,-0.249867838,,,,,,1,,,,
33725,2.73E-05,1,-0.249867838,,,,,,1,,,,
33726,2.73E-05,1,-0.249867838,,,,,,1,,,,
33727,2.73E-05,1,-0.249867838,,,,,,1,,,,
33728,2.73E-05,1,-0.249867838,,,,,,1,,,,
33729,2.73E-05,1,-0.249867838,,,,,,1,,,,
33730,2.94E-05,1,-0.249867838,,,,,,1,,,,
33731,2.94E-05,1,-0.249867838,,,,,,1,,,,
33732,2.94E-05,1,-0.249867838,,,,,,1,,,,
33733,2.94E-05,1,-0.249867838,,,,,,1,,,,
33734,2.94E-05,1,-0.249867838,,,,,,1,,,,
33735,2.10E-05,1,-0.249867838,,,,,,1,,,,
33736,3.98E-05,1,-0.249867838,,,,,,1,,,,
33737,2.10E-05,1,-0.249867838,,,,,,1,,,,
33738,2.73E-05,1,-0.249867838,,,,,,1,,,,
33739,2.73E-05,1,-0.249867838,,,,,,1,,,,
33740,1.23E-05,1,-0.249867838,,,,,,1,,,,
33741,1.94E-05,1,-0.249867838,,,,,,1,,,,
33742,3.55E-05,1,-0.249867838,,,,,,1,,,,
33743,3.21E-05,1,-0.249867838,,,,,,1,,,,
33744,2.36E-05,1,-0.249867838,,,,,,1,,,,
33745,2.36E-05,1,-0.249867838,,,,,,1,,,,
33746,2.36E-05,1,-0.249867838,,,,,,1,,,,
33747,1.22E-05,1,-0.249867838,,,,,,1,,,,
33748,8.32E-06,1,-0.249867838,,,,,,1,,,,
33749,2.73E-05,1,-0.249867838,,,,,,1,,,,
33750,2.73E-05,1,-0.249867838,,,,,,1,,,,
33751,2.73E-05,1,-0.249867838,,,,,,1,,,,
33752,2.73E-05,1,-0.249867838,,,,,,1,,,,
33753,2.73E-05,1,-0.249867838,,,,,,1,,,,
33754,2.10E-05,1,-0.249867838,,,,,,1,,,,
33755,3.98E-05,1,-0.249867838,,,,,,1,,,,
33756,2.10E-05,1,-0.249867838,,,,,,1,,,,
33757,2.73E-05,1,-0.249867838,,,,,,1,,,,
33758,2.73E-05,1,-0.249867838,,,,,,1,,,,
33759,2.73E-05,1,-0.249867838,,,,,,1,,,,
33760,2.73E-05,1,-0.249867838,,,,,,1,,,,
33761,2.73E-05,1,-0.249867838,,,,,,1,,,,
33762,2.73E-05,1,-0.249867838,,,,,,1,,,,
33763,2.73E-05,1,-0.249867838,,,,,,1,,,,
33764,2.73E-05,1,-0.249867838,,,,,,1,,,,
33765,2.73E-05,1,-0.249867838,,,,,,1,,,,
33766,2.73E-05,1,-0.249867838,,,,,,1,,,,
33767,2.73E-05,1,-0.249867838,,,,,,1,,,,
33768,2.73E-05,1,-0.249867838,,,,,,1,,,,
33769,2.73E-05,1,-0.249867838,,,,,,1,,,,
33770,2.73E-05,1,-0.249867838,,,,,,1,,,,
33771,2.73E-05,1,-0.249867838,,,,,,1,,,,
33772,2.73E-05,1,-0.249867838,,,,,,1,,,,
33773,2.73E-05,1,-0.249867838,,,,,,1,,,,
33774,2.73E-05,1,-0.249867838,,,,,,1,,,,
33775,6.09E-06,1,-0.249867838,,,,,,1,,,,
33776,6.09E-06,1,-0.249867838,,,,,,1,,,,
33777,1.05E-05,1,-0.249867838,,,,,,1,,,,
33778,2.73E-05,1,-0.249867838,,,,,,1,,,,
33779,2.73E-05,1,-0.249867838,,,,,,1,,,,
33780,2.13E-05,1,-0.249867838,,,,,,1,,,,
33781,2.13E-05,1,-0.249867838,,,,,,1,,,,
33782,2.74E-05,1,-0.249867838,,,,,,1,,,,
33783,1.69E-05,1,-0.249867838,,,,,,1,,,,
33784,1.37E-05,1,-0.249867838,,,,,,1,,,,
33785,1.37E-05,1,-0.249867838,,,,,,1,,,,
33786,6.25E-06,1,-0.249867838,,,,,,1,,,,
33787,9.69E-06,1,-0.249867838,,,,,,1,,,,
33788,2.05E-05,1,-0.249867838,,,,,,1,,,,
33789,2.05E-05,1,-0.249867838,,,,,,1,,,,
33790,2.05E-05,1,-0.249867838,,,,,,1,,,,
33791,2.05E-05,1,-0.249867838,,,,,,1,,,,
33792,1.46E-05,1,-0.249867838,,,,,,1,,,,
33793,1.46E-05,1,-0.249867838,,,,,,1,,,,
33794,1.32E-05,1,-0.249867838,,,,,,1,,,,
33795,1.32E-05,1,-0.249867838,,,,,,1,,,,
33796,1.32E-05,1,-0.249867838,,,,,,1,,,,
33797,1.95E-05,1,-0.249867838,,,,,,1,,,,
33798,1.95E-05,1,-0.249867838,,,,,,1,,,,
33799,1.95E-05,1,-0.249867838,,,,,,1,,,,
33800,1.83E-05,1,-0.249867838,,,,,,1,,,,
33801,1.83E-05,1,-0.249867838,,,,,,1,,,,
33802,1.72E-05,1,-0.249867838,,,,,,1,,,,
